Dim_isEndgame,Dim_Realms,Dim_GrandCompany,Dim_Species,V_PlayerCount
True,Masamune,Order of the Twin Adder,Lalafell,11
True,Masamune,Order of the Twin Adder,Miqo'te,22
True,Masamune,Order of the Twin Adder,Roegadyn,3
True,Masamune,Order of the Twin Adder,Viera,12
True,Masamune,none,Au Ra,93
True,Masamune,none,Elezen,22
True,Masamune,none,Hrothgar,11
True,Masamune,none,Hyur,79
True,Masamune,none,Lalafell,69
True,Masamune,none,Miqo'te,135
True,Masamune,none,Roegadyn,16
True,Masamune,none,Viera,71
True,Pandaemonium,Immortal Flames,Au Ra,12
True,Pandaemonium,Immortal Flames,Elezen,3
True,Pandaemonium,Immortal Flames,Hrothgar,1
True,Pandaemonium,Immortal Flames,Hyur,10
True,Pandaemonium,Immortal Flames,Lalafell,9
True,Pandaemonium,Immortal Flames,Miqo'te,18
True,Pandaemonium,Immortal Flames,Roegadyn,2
True,Pandaemonium,Immortal Flames,Viera,9
True,Pandaemonium,Maelstrom,Au Ra,13
True,Pandaemonium,Maelstrom,Elezen,3
True,Pandaemonium,Maelstrom,Hrothgar,2
True,Pandaemonium,Maelstrom,Hyur,11
True,Pandaemonium,Maelstrom,Lalafell,9
True,Pandaemonium,Maelstrom,Miqo'te,18
True,Pandaemonium,Maelstrom,Roegadyn,2
True,Pandaemonium,Maelstrom,Viera,10
True,Pandaemonium,Order of the Twin Adder,Au Ra,15
True,Pandaemonium,Order of the Twin Adder,Elezen,4
True,Pandaemonium,Order of the Twin Adder,Hrothgar,2
True,Pandaemonium,Order of the Twin Adder,Hyur,13
True,Pandaemonium,Order of the Twin Adder,Lalafell,11
True,Pandaemonium,Order of the Twin Adder,Miqo'te,21
True,Pandaemonium,Order of the Twin Adder,Roegadyn,3
True,Pandaemonium,Order of the Twin Adder,Viera,11
True,Pandaemonium,none,Au Ra,91
True,Pandaemonium,none,Elezen,22
True,Pandaemonium,none,Hrothgar,11
True,Pandaemonium,none,Hyur,77
True,Pandaemonium,none,Lalafell,67
True,Pandaemonium,none,Miqo'te,131
True,Pandaemonium,none,Roegadyn,16
True,Pandaemonium,none,Viera,70
True,Ramuh,Immortal Flames,Au Ra,11
True,Ramuh,Immortal Flames,Elezen,3
True,Ramuh,Immortal Flames,Hrothgar,1
True,Ramuh,Immortal Flames,Hyur,9
True,Ramuh,Immortal Flames,Lalafell,8
True,Ramuh,Immortal Flames,Miqo'te,16
True,Ramuh,Immortal Flames,Roegadyn,2
True,Ramuh,Immortal Flames,Viera,8
True,Ramuh,Maelstrom,Au Ra,11
True,Ramuh,Maelstrom,Elezen,3
True,Ramuh,Maelstrom,Hrothgar,1
True,Ramuh,Maelstrom,Hyur,9
True,Ramuh,Maelstrom,Lalafell,8
True,Ramuh,Maelstrom,Miqo'te,16
True,Ramuh,Maelstrom,Roegadyn,2
True,Ramuh,Maelstrom,Viera,8
True,Ramuh,Order of the Twin Adder,Au Ra,13
True,Ramuh,Order of the Twin Adder,Elezen,3
True,Ramuh,Order of the Twin Adder,Hrothgar,2
True,Ramuh,Order of the Twin Adder,Hyur,11
True,Ramuh,Order of the Twin Adder,Lalafell,10
True,Ramuh,Order of the Twin Adder,Miqo'te,19
True,Ramuh,Order of the Twin Adder,Roegadyn,2
True,Ramuh,Order of the Twin Adder,Viera,10
True,Ramuh,none,Au Ra,80
True,Ramuh,none,Elezen,19
True,Ramuh,none,Hrothgar,10
True,Ramuh,none,Hyur,68
True,Ramuh,none,Lalafell,59
True,Ramuh,none,Miqo'te,116
True,Ramuh,none,Roegadyn,14
True,Ramuh,none,Viera,62
True,Ridill,Immortal Flames,Au Ra,12
True,Ridill,Immortal Flames,Elezen,3
True,Ridill,Immortal Flames,Hrothgar,1
True,Ridill,Immortal Flames,Hyur,10
True,Ridill,Immortal Flames,Lalafell,9
True,Ridill,Immortal Flames,Miqo'te,17
True,Ridill,Immortal Flames,Roegadyn,2
True,Ridill,Immortal Flames,Viera,9
True,Ridill,Maelstrom,Au Ra,12
True,Ridill,Maelstrom,Elezen,3
True,Ridill,Maelstrom,Hrothgar,1
True,Ridill,Maelstrom,Hyur,10
True,Ridill,Maelstrom,Lalafell,9
True,Ridill,Maelstrom,Miqo'te,18
True,Ridill,Maelstrom,Roegadyn,2
True,Ridill,Maelstrom,Viera,9
True,Ridill,Order of the Twin Adder,Au Ra,14
True,Ridill,Order of the Twin Adder,Elezen,3
True,Ridill,Order of the Twin Adder,Hrothgar,2
True,Ridill,Order of the Twin Adder,Hyur,12
True,Ridill,Order of the Twin Adder,Lalafell,11
True,Ridill,Order of the Twin Adder,Miqo'te,21
True,Ridill,Order of the Twin Adder,Roegadyn,3
True,Ridill,Order of the Twin Adder,Viera,11
True,Ridill,none,Au Ra,89
True,Ridill,none,Elezen,21
True,Ridill,none,Hrothgar,11
True,Ridill,none,Hyur,76
True,Ridill,none,Lalafell,66
True,Ridill,none,Miqo'te,129
True,Ridill,none,Roegadyn,16
True,Ridill,none,Viera,68
True,Shinryu,Immortal Flames,Au Ra,11
True,Shinryu,Immortal Flames,Elezen,3
True,Shinryu,Immortal Flames,Hrothgar,1
True,Shinryu,Immortal Flames,Hyur,10
True,Shinryu,Immortal Flames,Lalafell,8
True,Shinryu,Immortal Flames,Miqo'te,17
True,Shinryu,Immortal Flames,Roegadyn,2
True,Shinryu,Immortal Flames,Viera,9
True,Shinryu,Maelstrom,Au Ra,12
True,Shinryu,Maelstrom,Elezen,3
True,Shinryu,Maelstrom,Hrothgar,1
True,Shinryu,Maelstrom,Hyur,10
True,Shinryu,Maelstrom,Lalafell,9
True,Shinryu,Maelstrom,Miqo'te,17
True,Shinryu,Maelstrom,Roegadyn,2
True,Shinryu,Maelstrom,Viera,9
True,Shinryu,Order of the Twin Adder,Au Ra,14
True,Shinryu,Order of the Twin Adder,Elezen,3
True,Shinryu,Order of the Twin Adder,Hrothgar,2
True,Shinryu,Order of the Twin Adder,Hyur,12
True,Shinryu,Order of the Twin Adder,Lalafell,10
True,Shinryu,Order of the Twin Adder,Miqo'te,20
True,Shinryu,Order of the Twin Adder,Roegadyn,2
True,Shinryu,Order of the Twin Adder,Viera,11
True,Shinryu,none,Au Ra,85
True,Shinryu,none,Elezen,20
True,Shinryu,none,Hrothgar,10
True,Shinryu,none,Hyur,72
True,Shinryu,none,Lalafell,63
True,Shinryu,none,Miqo'te,123
True,Shinryu,none,Roegadyn,15
True,Shinryu,none,Viera,65
True,Tiamat,Immortal Flames,Au Ra,12
True,Tiamat,Immortal Flames,Elezen,3
True,Tiamat,Immortal Flames,Hrothgar,1
True,Tiamat,Immortal Flames,Hyur,10
True,Tiamat,Immortal Flames,Lalafell,9
True,Tiamat,Immortal Flames,Miqo'te,17
True,Tiamat,Immortal Flames,Roegadyn,2
True,Tiamat,Immortal Flames,Viera,9
True,Tiamat,Maelstrom,Au Ra,12
True,Tiamat,Maelstrom,Elezen,3
True,Tiamat,Maelstrom,Hrothgar,1
True,Tiamat,Maelstrom,Hyur,10
True,Tiamat,Maelstrom,Lalafell,9
True,Tiamat,Maelstrom,Miqo'te,18
True,Tiamat,Maelstrom,Roegadyn,2
True,Tiamat,Maelstrom,Viera,9
True,Tiamat,Order of the Twin Adder,Au Ra,14
True,Tiamat,Order of the Twin Adder,Elezen,3
True,Tiamat,Order of the Twin Adder,Hrothgar,2
True,Tiamat,Order of the Twin Adder,Hyur,12
True,Tiamat,Order of the Twin Adder,Lalafell,11
True,Tiamat,Order of the Twin Adder,Miqo'te,21
True,Tiamat,Order of the Twin Adder,Roegadyn,3
True,Tiamat,Order of the Twin Adder,Viera,11
True,Tiamat,none,Au Ra,88
True,Tiamat,none,Elezen,21
True,Tiamat,none,Hrothgar,11
True,Tiamat,none,Hyur,75
True,Tiamat,none,Lalafell,65
True,Tiamat,none,Miqo'te,127
True,Tiamat,none,Roegadyn,15
True,Tiamat,none,Viera,67
True,Titan,Immortal Flames,Au Ra,13
True,Titan,Immortal Flames,Elezen,3
True,Titan,Immortal Flames,Hrothgar,2
True,Titan,Immortal Flames,Hyur,11
True,Titan,Immortal Flames,Lalafell,10
True,Titan,Immortal Flames,Miqo'te,19
True,Titan,Immortal Flames,Roegadyn,2
True,Titan,Immortal Flames,Viera,10
True,Titan,Maelstrom,Au Ra,13
True,Titan,Maelstrom,Elezen,3
True,Titan,Maelstrom,Hrothgar,2
True,Titan,Maelstrom,Hyur,11
True,Titan,Maelstrom,Lalafell,10
True,Titan,Maelstrom,Miqo'te,19
True,Titan,Maelstrom,Roegadyn,2
True,Titan,Maelstrom,Viera,10
True,Titan,Order of the Twin Adder,Au Ra,16
True,Titan,Order of the Twin Adder,Elezen,4
True,Titan,Order of the Twin Adder,Hrothgar,2
True,Titan,Order of the Twin Adder,Hyur,13
True,Titan,Order of the Twin Adder,Lalafell,12
True,Titan,Order of the Twin Adder,Miqo'te,23
True,Titan,Order of the Twin Adder,Roegadyn,3
True,Titan,Order of the Twin Adder,Viera,12
True,Titan,none,Au Ra,97
True,Titan,none,Elezen,23
True,Titan,none,Hrothgar,12
True,Titan,none,Hyur,83
True,Titan,none,Lalafell,72
True,Titan,none,Miqo'te,141
True,Titan,none,Roegadyn,17
True,Titan,none,Viera,75
True,Tonberry,Immortal Flames,Au Ra,16
True,Tonberry,Immortal Flames,Elezen,4
True,Tonberry,Immortal Flames,Hrothgar,2
True,Tonberry,Immortal Flames,Hyur,14
True,Tonberry,Immortal Flames,Lalafell,12
True,Tonberry,Immortal Flames,Miqo'te,24
True,Tonberry,Immortal Flames,Roegadyn,3
True,Tonberry,Immortal Flames,Viera,13
True,Tonberry,Maelstrom,Au Ra,17
True,Tonberry,Maelstrom,Elezen,4
True,Tonberry,Maelstrom,Hrothgar,2
True,Tonberry,Maelstrom,Hyur,14
True,Tonberry,Maelstrom,Lalafell,12
True,Tonberry,Maelstrom,Miqo'te,24
True,Tonberry,Maelstrom,Roegadyn,3
True,Tonberry,Maelstrom,Viera,13
True,Tonberry,Order of the Twin Adder,Au Ra,20
True,Tonberry,Order of the Twin Adder,Elezen,5
True,Tonberry,Order of the Twin Adder,Hrothgar,2
True,Tonberry,Order of the Twin Adder,Hyur,17
True,Tonberry,Order of the Twin Adder,Lalafell,15
True,Tonberry,Order of the Twin Adder,Miqo'te,29
True,Tonberry,Order of the Twin Adder,Roegadyn,3
True,Tonberry,Order of the Twin Adder,Viera,15
True,Tonberry,none,Au Ra,122
True,Tonberry,none,Elezen,29
True,Tonberry,none,Hrothgar,15
True,Tonberry,none,Hyur,103
True,Tonberry,none,Lalafell,90
True,Tonberry,none,Miqo'te,176
True,Tonberry,none,Roegadyn,21
True,Tonberry,none,Viera,93
True,Typhon,Immortal Flames,Au Ra,12
True,Typhon,Immortal Flames,Elezen,3
True,Typhon,Immortal Flames,Hrothgar,1
True,Typhon,Immortal Flames,Hyur,10
True,Typhon,Immortal Flames,Lalafell,9
True,Typhon,Immortal Flames,Miqo'te,17
True,Typhon,Immortal Flames,Roegadyn,2
True,Typhon,Immortal Flames,Viera,9
True,Typhon,Maelstrom,Au Ra,12
True,Typhon,Maelstrom,Elezen,3
True,Typhon,Maelstrom,Hrothgar,1
True,Typhon,Maelstrom,Hyur,10
True,Typhon,Maelstrom,Lalafell,9
True,Typhon,Maelstrom,Miqo'te,18
True,Typhon,Maelstrom,Roegadyn,2
True,Typhon,Maelstrom,Viera,9
True,Typhon,Order of the Twin Adder,Au Ra,15
True,Typhon,Order of the Twin Adder,Elezen,3
True,Typhon,Order of the Twin Adder,Hrothgar,2
True,Typhon,Order of the Twin Adder,Hyur,12
True,Typhon,Order of the Twin Adder,Lalafell,11
True,Typhon,Order of the Twin Adder,Miqo'te,21
True,Typhon,Order of the Twin Adder,Roegadyn,3
True,Typhon,Order of the Twin Adder,Viera,11
True,Typhon,none,Au Ra,89
True,Typhon,none,Elezen,21
True,Typhon,none,Hrothgar,11
True,Typhon,none,Hyur,76
True,Typhon,none,Lalafell,66
True,Typhon,none,Miqo'te,129
True,Typhon,none,Roegadyn,16
True,Typhon,none,Viera,69
True,Ultima,Immortal Flames,Au Ra,12
True,Ultima,Immortal Flames,Elezen,3
True,Ultima,Immortal Flames,Hrothgar,1
True,Ultima,Immortal Flames,Hyur,10
True,Ultima,Immortal Flames,Lalafell,9
True,Ultima,Immortal Flames,Miqo'te,18
True,Ultima,Immortal Flames,Roegadyn,2
True,Ultima,Immortal Flames,Viera,9
True,Ultima,Maelstrom,Au Ra,13
True,Ultima,Maelstrom,Elezen,3
True,Ultima,Maelstrom,Hrothgar,2
True,Ultima,Maelstrom,Hyur,11
True,Ultima,Maelstrom,Lalafell,9
True,Ultima,Maelstrom,Miqo'te,18
True,Ultima,Maelstrom,Roegadyn,2
True,Ultima,Maelstrom,Viera,10
True,Ultima,Order of the Twin Adder,Au Ra,15
True,Ultima,Order of the Twin Adder,Elezen,4
True,Ultima,Order of the Twin Adder,Hrothgar,2
True,Ultima,Order of the Twin Adder,Hyur,13
True,Ultima,Order of the Twin Adder,Lalafell,11
True,Ultima,Order of the Twin Adder,Miqo'te,21
True,Ultima,Order of the Twin Adder,Roegadyn,3
True,Ultima,Order of the Twin Adder,Viera,11
True,Ultima,none,Au Ra,91
True,Ultima,none,Elezen,22
True,Ultima,none,Hrothgar,11
True,Ultima,none,Hyur,77
True,Ultima,none,Lalafell,67
True,Ultima,none,Miqo'te,132
True,Ultima,none,Roegadyn,16
True,Ultima,none,Viera,70
True,Unicorn,Immortal Flames,Au Ra,11
True,Unicorn,Immortal Flames,Elezen,3
True,Unicorn,Immortal Flames,Hrothgar,1
True,Unicorn,Immortal Flames,Hyur,9
True,Unicorn,Immortal Flames,Lalafell,8
True,Unicorn,Immortal Flames,Miqo'te,16
True,Unicorn,Immortal Flames,Roegadyn,2
True,Unicorn,Immortal Flames,Viera,9
True,Unicorn,Maelstrom,Au Ra,11
True,Unicorn,Maelstrom,Elezen,3
True,Unicorn,Maelstrom,Hrothgar,1
True,Unicorn,Maelstrom,Hyur,10
True,Unicorn,Maelstrom,Lalafell,8
True,Unicorn,Maelstrom,Miqo'te,17
True,Unicorn,Maelstrom,Roegadyn,2
True,Unicorn,Maelstrom,Viera,9
True,Unicorn,Order of the Twin Adder,Au Ra,13
True,Unicorn,Order of the Twin Adder,Elezen,3
True,Unicorn,Order of the Twin Adder,Hrothgar,2
True,Unicorn,Order of the Twin Adder,Hyur,11
True,Unicorn,Order of the Twin Adder,Lalafell,10
True,Unicorn,Order of the Twin Adder,Miqo'te,19
True,Unicorn,Order of the Twin Adder,Roegadyn,2
True,Unicorn,Order of the Twin Adder,Viera,10
True,Unicorn,none,Au Ra,82
True,Unicorn,none,Elezen,20
True,Unicorn,none,Hrothgar,10
True,Unicorn,none,Hyur,70
True,Unicorn,none,Lalafell,61
True,Unicorn,none,Miqo'te,120
True,Unicorn,none,Roegadyn,14
True,Unicorn,none,Viera,63
True,Valefor,Immortal Flames,Au Ra,11
True,Valefor,Immortal Flames,Elezen,3
True,Valefor,Immortal Flames,Hrothgar,1
True,Valefor,Immortal Flames,Hyur,9
True,Valefor,Immortal Flames,Lalafell,8
True,Valefor,Immortal Flames,Miqo'te,15
True,Valefor,Immortal Flames,Roegadyn,2
True,Valefor,Immortal Flames,Viera,8
True,Valefor,Maelstrom,Au Ra,11
True,Valefor,Maelstrom,Elezen,3
True,Valefor,Maelstrom,Hrothgar,1
True,Valefor,Maelstrom,Hyur,9
True,Valefor,Maelstrom,Lalafell,8
True,Valefor,Maelstrom,Miqo'te,16
True,Valefor,Maelstrom,Roegadyn,2
True,Valefor,Maelstrom,Viera,8
True,Valefor,Order of the Twin Adder,Au Ra,13
True,Valefor,Order of the Twin Adder,Elezen,3
True,Valefor,Order of the Twin Adder,Hrothgar,2
True,Valefor,Order of the Twin Adder,Hyur,11
True,Valefor,Order of the Twin Adder,Lalafell,10
True,Valefor,Order of the Twin Adder,Miqo'te,19
True,Valefor,Order of the Twin Adder,Roegadyn,2
True,Valefor,Order of the Twin Adder,Viera,10
True,Valefor,none,Au Ra,79
True,Valefor,none,Elezen,19
True,Valefor,none,Hrothgar,10
True,Valefor,none,Hyur,67
True,Valefor,none,Lalafell,59
True,Valefor,none,Miqo'te,115
True,Valefor,none,Roegadyn,14
True,Valefor,none,Viera,61
True,Yojimbo,Immortal Flames,Au Ra,11
True,Yojimbo,Immortal Flames,Elezen,3
True,Yojimbo,Immortal Flames,Hrothgar,1
True,Yojimbo,Immortal Flames,Hyur,10
True,Yojimbo,Immortal Flames,Lalafell,8
True,Yojimbo,Immortal Flames,Miqo'te,16
True,Yojimbo,Immortal Flames,Roegadyn,2
True,Yojimbo,Immortal Flames,Viera,9
True,Yojimbo,Maelstrom,Au Ra,12
True,Yojimbo,Maelstrom,Elezen,3
True,Yojimbo,Maelstrom,Hrothgar,1
True,Yojimbo,Maelstrom,Hyur,10
True,Yojimbo,Maelstrom,Lalafell,9
True,Yojimbo,Maelstrom,Miqo'te,17
True,Yojimbo,Maelstrom,Roegadyn,2
True,Yojimbo,Maelstrom,Viera,9
True,Yojimbo,Order of the Twin Adder,Au Ra,14
True,Yojimbo,Order of the Twin Adder,Elezen,3
True,Yojimbo,Order of the Twin Adder,Hrothgar,2
True,Yojimbo,Order of the Twin Adder,Hyur,12
True,Yojimbo,Order of the Twin Adder,Lalafell,10
True,Yojimbo,Order of the Twin Adder,Miqo'te,20
True,Yojimbo,Order of the Twin Adder,Roegadyn,2
True,Yojimbo,Order of the Twin Adder,Viera,11
True,Yojimbo,none,Au Ra,84
True,Yojimbo,none,Elezen,20
True,Yojimbo,none,Hrothgar,10
True,Yojimbo,none,Hyur,71
True,Yojimbo,none,Lalafell,62
True,Yojimbo,none,Miqo'te,122
True,Yojimbo,none,Roegadyn,15
True,Yojimbo,none,Viera,65
True,Zeromus,Immortal Flames,Au Ra,11
True,Zeromus,Immortal Flames,Elezen,3
True,Zeromus,Immortal Flames,Hrothgar,1
True,Zeromus,Immortal Flames,Hyur,9
True,Zeromus,Immortal Flames,Lalafell,8
True,Zeromus,Immortal Flames,Miqo'te,16
True,Zeromus,Immortal Flames,Roegadyn,2
True,Zeromus,Immortal Flames,Viera,9
True,Zeromus,Maelstrom,Au Ra,11
True,Zeromus,Maelstrom,Elezen,3
True,Zeromus,Maelstrom,Hrothgar,1
True,Zeromus,Maelstrom,Hyur,10
True,Zeromus,Maelstrom,Lalafell,8
True,Zeromus,Maelstrom,Miqo'te,17
True,Zeromus,Maelstrom,Roegadyn,2
True,Zeromus,Maelstrom,Viera,9
True,Zeromus,Order of the Twin Adder,Au Ra,14
True,Zeromus,Order of the Twin Adder,Elezen,3
True,Zeromus,Order of the Twin Adder,Hrothgar,2
True,Zeromus,Order of the Twin Adder,Hyur,11
True,Zeromus,Order of the Twin Adder,Lalafell,10
True,Zeromus,Order of the Twin Adder,Miqo'te,20
True,Zeromus,Order of the Twin Adder,Roegadyn,2
True,Zeromus,Order of the Twin Adder,Viera,10
True,Zeromus,none,Au Ra,83
True,Zeromus,none,Elezen,20
True,Zeromus,none,Hrothgar,10
True,Zeromus,none,Hyur,70
True,Zeromus,none,Lalafell,61
True,Zeromus,none,Miqo'te,120
True,Zeromus,none,Roegadyn,15
True,Zeromus,none,Viera,64
True,Bismarck,Immortal Flames,Au Ra,2
True,Bismarck,Immortal Flames,Elezen,0
True,Bismarck,Immortal Flames,Hrothgar,0
True,Bismarck,Immortal Flames,Hyur,2
True,Bismarck,Immortal Flames,Lalafell,1
True,Bismarck,Immortal Flames,Miqo'te,3
True,Bismarck,Immortal Flames,Roegadyn,0
True,Bismarck,Immortal Flames,Viera,2
True,Bismarck,Maelstrom,Au Ra,2
True,Bismarck,Maelstrom,Elezen,0
True,Bismarck,Maelstrom,Hrothgar,0
True,Bismarck,Maelstrom,Hyur,2
True,Bismarck,Maelstrom,Lalafell,1
True,Bismarck,Maelstrom,Miqo'te,3
True,Bismarck,Maelstrom,Roegadyn,0
True,Bismarck,Maelstrom,Viera,2
True,Bismarck,Order of the Twin Adder,Au Ra,2
True,Bismarck,Order of the Twin Adder,Elezen,1
True,Bismarck,Order of the Twin Adder,Hrothgar,0
True,Bismarck,Order of the Twin Adder,Hyur,2
True,Bismarck,Order of the Twin Adder,Lalafell,2
True,Bismarck,Order of the Twin Adder,Miqo'te,3
True,Bismarck,Order of the Twin Adder,Roegadyn,0
True,Bismarck,Order of the Twin Adder,Viera,2
True,Bismarck,none,Au Ra,15
True,Bismarck,none,Elezen,4
True,Bismarck,none,Hrothgar,2
True,Bismarck,none,Hyur,12
True,Bismarck,none,Lalafell,11
True,Bismarck,none,Miqo'te,21
True,Bismarck,none,Roegadyn,3
True,Bismarck,none,Viera,11
True,Ravana,Immortal Flames,Au Ra,8
True,Ravana,Immortal Flames,Elezen,2
True,Ravana,Immortal Flames,Hrothgar,1
True,Ravana,Immortal Flames,Hyur,7
True,Ravana,Immortal Flames,Lalafell,6
True,Ravana,Immortal Flames,Miqo'te,12
True,Ravana,Immortal Flames,Roegadyn,1
True,Ravana,Immortal Flames,Viera,6
True,Ravana,Maelstrom,Au Ra,8
True,Ravana,Maelstrom,Elezen,2
True,Ravana,Maelstrom,Hrothgar,1
True,Ravana,Maelstrom,Hyur,7
True,Ravana,Maelstrom,Lalafell,6
True,Ravana,Maelstrom,Miqo'te,12
True,Ravana,Maelstrom,Roegadyn,1
True,Ravana,Maelstrom,Viera,6
True,Ravana,Order of the Twin Adder,Au Ra,10
True,Ravana,Order of the Twin Adder,Elezen,2
True,Ravana,Order of the Twin Adder,Hrothgar,1
True,Ravana,Order of the Twin Adder,Hyur,8
True,Ravana,Order of the Twin Adder,Lalafell,7
True,Ravana,Order of the Twin Adder,Miqo'te,14
True,Ravana,Order of the Twin Adder,Roegadyn,2
True,Ravana,Order of the Twin Adder,Viera,8
True,Ravana,none,Au Ra,61
True,Ravana,none,Elezen,15
True,Ravana,none,Hrothgar,7
True,Ravana,none,Hyur,51
True,Ravana,none,Lalafell,45
True,Ravana,none,Miqo'te,88
True,Ravana,none,Roegadyn,11
True,Ravana,none,Viera,47
True,Sephirot,Immortal Flames,Au Ra,5
True,Sephirot,Immortal Flames,Elezen,1
True,Sephirot,Immortal Flames,Hrothgar,1
True,Sephirot,Immortal Flames,Hyur,4
True,Sephirot,Immortal Flames,Lalafell,3
True,Sephirot,Immortal Flames,Miqo'te,7
True,Sephirot,Immortal Flames,Roegadyn,1
True,Sephirot,Immortal Flames,Viera,3
True,Sephirot,Maelstrom,Au Ra,5
True,Sephirot,Maelstrom,Elezen,1
True,Sephirot,Maelstrom,Hrothgar,1
True,Sephirot,Maelstrom,Hyur,4
True,Sephirot,Maelstrom,Lalafell,3
True,Sephirot,Maelstrom,Miqo'te,7
True,Sephirot,Maelstrom,Roegadyn,1
True,Sephirot,Maelstrom,Viera,4
True,Sephirot,Order of the Twin Adder,Au Ra,6
True,Sephirot,Order of the Twin Adder,Elezen,1
True,Sephirot,Order of the Twin Adder,Hrothgar,1
True,Sephirot,Order of the Twin Adder,Hyur,5
True,Sephirot,Order of the Twin Adder,Lalafell,4
True,Sephirot,Order of the Twin Adder,Miqo'te,8
True,Sephirot,Order of the Twin Adder,Roegadyn,1
True,Sephirot,Order of the Twin Adder,Viera,4
True,Sephirot,none,Au Ra,34
True,Sephirot,none,Elezen,8
True,Sephirot,none,Hrothgar,4
True,Sephirot,none,Hyur,29
True,Sephirot,none,Lalafell,25
True,Sephirot,none,Miqo'te,49
True,Sephirot,none,Roegadyn,6
True,Sephirot,none,Viera,26
True,Sophia,Immortal Flames,Au Ra,5
True,Sophia,Immortal Flames,Elezen,1
True,Sophia,Immortal Flames,Hrothgar,1
True,Sophia,Immortal Flames,Hyur,4
True,Sophia,Immortal Flames,Lalafell,4
True,Sophia,Immortal Flames,Miqo'te,7
True,Sophia,Immortal Flames,Roegadyn,1
True,Sophia,Immortal Flames,Viera,4
True,Sophia,Maelstrom,Au Ra,5
True,Sophia,Maelstrom,Elezen,1
True,Sophia,Maelstrom,Hrothgar,1
True,Sophia,Maelstrom,Hyur,4
True,Sophia,Maelstrom,Lalafell,4
True,Sophia,Maelstrom,Miqo'te,7
True,Sophia,Maelstrom,Roegadyn,1
True,Sophia,Maelstrom,Viera,4
True,Sophia,Order of the Twin Adder,Au Ra,6
True,Sophia,Order of the Twin Adder,Elezen,1
True,Sophia,Order of the Twin Adder,Hrothgar,1
True,Sophia,Order of the Twin Adder,Hyur,5
True,Sophia,Order of the Twin Adder,Lalafell,4
True,Sophia,Order of the Twin Adder,Miqo'te,9
True,Sophia,Order of the Twin Adder,Roegadyn,1
True,Sophia,Order of the Twin Adder,Viera,5
True,Sophia,none,Au Ra,37
True,Sophia,none,Elezen,9
True,Sophia,none,Hrothgar,4
True,Sophia,none,Hyur,31
True,Sophia,none,Lalafell,27
True,Sophia,none,Miqo'te,54
True,Sophia,none,Roegadyn,6
True,Sophia,none,Viera,28
True,Zurvan,Immortal Flames,Au Ra,1
True,Zurvan,Immortal Flames,Elezen,0
True,Zurvan,Immortal Flames,Hrothgar,0
True,Zurvan,Immortal Flames,Hyur,1
True,Zurvan,Immortal Flames,Lalafell,1
True,Zurvan,Immortal Flames,Miqo'te,2
True,Zurvan,Immortal Flames,Roegadyn,0
True,Zurvan,Immortal Flames,Viera,1
True,Zurvan,Maelstrom,Au Ra,1
True,Zurvan,Maelstrom,Elezen,0
True,Zurvan,Maelstrom,Hrothgar,0
True,Zurvan,Maelstrom,Hyur,1
True,Zurvan,Maelstrom,Lalafell,1
True,Zurvan,Maelstrom,Miqo'te,2
True,Zurvan,Maelstrom,Roegadyn,0
True,Zurvan,Maelstrom,Viera,1
True,Zurvan,Order of the Twin Adder,Au Ra,2
True,Zurvan,Order of the Twin Adder,Elezen,0
True,Zurvan,Order of the Twin Adder,Hrothgar,0
True,Zurvan,Order of the Twin Adder,Hyur,1
True,Zurvan,Order of the Twin Adder,Lalafell,1
True,Zurvan,Order of the Twin Adder,Miqo'te,2
True,Zurvan,Order of the Twin Adder,Roegadyn,0
True,Zurvan,Order of the Twin Adder,Viera,1
True,Zurvan,none,Au Ra,10
True,Zurvan,none,Elezen,2
True,Zurvan,none,Hrothgar,1
True,Zurvan,none,Hyur,9
True,Zurvan,none,Lalafell,8
True,Zurvan,none,Miqo'te,15
True,Zurvan,none,Roegadyn,2
True,Zurvan,none,Viera,8
False,Adamantoise,Immortal Flames,Au Ra,135410
False,Adamantoise,Immortal Flames,Elezen,81627
False,Adamantoise,Immortal Flames,Hrothgar,12437
False,Adamantoise,Immortal Flames,Hyur,309088
False,Adamantoise,Immortal Flames,Lalafell,154150
False,Adamantoise,Immortal Flames,Miqo'te,256780
False,Adamantoise,Immortal Flames,Roegadyn,53988
False,Adamantoise,Immortal Flames,Viera,47963
False,Adamantoise,Maelstrom,Au Ra,139014
False,Adamantoise,Maelstrom,Elezen,83800
False,Adamantoise,Maelstrom,Hrothgar,12768
False,Adamantoise,Maelstrom,Hyur,317315
False,Adamantoise,Maelstrom,Lalafell,158253
False,Adamantoise,Maelstrom,Miqo'te,263614
False,Adamantoise,Maelstrom,Roegadyn,55425
